timestamp, utilization.gpu [%], clocks.current.sm [MHz], clocks.current.memory [MHz], power.draw [W], temperature.gpu, memory.used [MiB], clocks_event_reasons.active
2026/09/24 23:53:26.395, 0 %, 210 MHz, 405 MHz, 2.23 W, 50, 7925 MiB, 0x0000000000000001
2026/09/24 23:53:27.398, 0 %, 210 MHz, 405 MHz, 2.26 W, 50, 7925 MiB, 0x0000000000000001
2026/09/24 23:53:28.404, 0 %, 210 MHz, 405 MHz, 2.26 W, 50, 7925 MiB, 0x0000000000000001
2026/09/24 23:53:29.409, 0 %, 210 MHz, 405 MHz, 2.25 W, 49, 7925 MiB, 0x0000000000000001
2026/09/24 23:53:30.417, 0 %, 210 MHz, 405 MHz, 2.23 W, 49, 7925 MiB, 0x0000000000000001
2026/09/24 23:53:31.423, 0 %, 210 MHz, 405 MHz, 2.24 W, 49, 7925 MiB, 0x0000000000000001
2026/09/24 23:53:32.432, 0 %, 210 MHz, 405 MHz, 2.25 W, 49, 7925 MiB, 0x0000000000000001
2026/09/24 23:53:33.434, 0 %, 210 MHz, 405 MHz, 2.28 W, 49, 7925 MiB, 0x0000000000000001
2026/09/24 23:53:34.441, 0 %, 210 MHz, 405 MHz, 2.32 W, 49, 7925 MiB, 0x0000000000000001
2026/09/24 23:53:35.447, 0 %, 210 MHz, 405 MHz, 2.33 W, 49, 7925 MiB, 0x0000000000000001
2026/09/24 23:53:36.455, 0 %, 210 MHz, 405 MHz, 2.31 W, 49, 7925 MiB, 0x0000000000000001
2026/09/24 23:53:37.461, 0 %, 210 MHz, 405 MHz, 2.32 W, 49, 7925 MiB, 0x0000000000000001
2026/09/24 23:53:38.468, 0 %, 210 MHz, 405 MHz, 2.34 W, 49, 7925 MiB, 0x0000000000000001
2026/09/24 23:53:39.477, 0 %, 210 MHz, 405 MHz, 2.36 W, 49, 7925 MiB, 0x0000000000000001
2026/09/24 23:53:40.488, 0 %, 210 MHz, 405 MHz, 2.35 W, 49, 7925 MiB, 0x0000000000000001
2026/09/24 23:53:41.495, 0 %, 210 MHz, 405 MHz, 2.33 W, 49, 7925 MiB, 0x0000000000000001
2026/09/24 23:53:42.501, 0 %, 210 MHz, 405 MHz, 2.31 W, 49, 7925 MiB, 0x0000000000000001
2026/09/24 23:53:43.506, 0 %, 210 MHz, 405 MHz, 2.28 W, 49, 7925 MiB, 0x0000000000000001
2026/09/24 23:53:44.515, 0 %, 210 MHz, 405 MHz, 2.30 W, 49, 7925 MiB, 0x0000000000000001
2026/09/24 23:53:45.524, 0 %, 210 MHz, 405 MHz, 2.36 W, 49, 7925 MiB, 0x0000000000000001
2026/09/24 23:53:46.535, 0 %, 210 MHz, 405 MHz, 2.35 W, 49, 7925 MiB, 0x0000000000000001
2026/09/24 23:53:47.540, 0 %, 210 MHz, 405 MHz, 2.34 W, 49, 7925 MiB, 0x0000000000000001
2026/09/24 23:53:48.546, 0 %, 210 MHz, 405 MHz, 2.35 W, 49, 7925 MiB, 0x0000000000000001
2026/09/24 23:53:49.551, 0 %, 210 MHz, 405 MHz, 2.36 W, 49, 7925 MiB, 0x0000000000000001
2026/09/24 23:53:50.561, 0 %, 210 MHz, 405 MHz, 2.39 W, 49, 7925 MiB, 0x0000000000000001
2026/09/24 23:53:51.626, 0 %, 210 MHz, 405 MHz, 2.37 W, 49, 7925 MiB, 0x0000000000000001
2026/09/24 23:53:52.629, 0 %, 210 MHz, 405 MHz, 2.36 W, 49, 7925 MiB, 0x0000000000000001
2026/09/24 23:53:53.631, 0 %, 210 MHz, 405 MHz, 2.39 W, 49, 7925 MiB, 0x0000000000000001
2026/09/24 23:53:54.647, 0 %, 210 MHz, 405 MHz, 2.37 W, 49, 7925 MiB, 0x0000000000000001
2026/09/24 23:53:55.654, 0 %, 210 MHz, 405 MHz, 2.38 W, 49, 7925 MiB, 0x0000000000000001
2026/09/24 23:53:56.656, 0 %, 210 MHz, 405 MHz, 2.38 W, 49, 7925 MiB, 0x0000000000000001
2026/09/24 23:53:57.667, 0 %, 210 MHz, 405 MHz, 2.37 W, 49, 7925 MiB, 0x0000000000000001
2026/09/24 23:53:58.673, 0 %, 210 MHz, 405 MHz, 2.36 W, 49, 7925 MiB, 0x0000000000000001
2026/09/24 23:53:59.678, 0 %, 210 MHz, 405 MHz, 2.35 W, 49, 7925 MiB, 0x0000000000000001
2026/09/24 23:54:00.686, 0 %, 210 MHz, 405 MHz, 2.35 W, 49, 7925 MiB, 0x0000000000000001
2026/09/24 23:54:01.695, 0 %, 210 MHz, 405 MHz, 2.38 W, 48, 7925 MiB, 0x0000000000000001
2026/09/24 23:54:02.702, 0 %, 210 MHz, 405 MHz, 2.39 W, 48, 7925 MiB, 0x0000000000000001
2026/09/24 23:54:03.706, 0 %, 210 MHz, 405 MHz, 2.38 W, 48, 7925 MiB, 0x0000000000000001
2026/09/24 23:54:04.715, 0 %, 210 MHz, 405 MHz, 2.39 W, 48, 7925 MiB, 0x0000000000000001
2026/09/24 23:54:05.726, 0 %, 210 MHz, 405 MHz, 2.40 W, 48, 7925 MiB, 0x0000000000000001
2026/09/24 23:54:06.735, 0 %, 210 MHz, 405 MHz, 2.39 W, 48, 7925 MiB, 0x0000000000000001
2026/09/24 23:54:07.745, 0 %, 210 MHz, 405 MHz, 2.39 W, 48, 7925 MiB, 0x0000000000000001
2026/09/24 23:54:08.752, 0 %, 210 MHz, 405 MHz, 2.38 W, 48, 7925 MiB, 0x0000000000000001
2026/09/24 23:54:09.757, 0 %, 210 MHz, 405 MHz, 2.39 W, 48, 7925 MiB, 0x0000000000000001
2026/09/24 23:54:10.764, 0 %, 210 MHz, 405 MHz, 2.39 W, 48, 7925 MiB, 0x0000000000000001
2026/09/24 23:54:11.779, 0 %, 210 MHz, 405 MHz, 2.36 W, 48, 7925 MiB, 0x0000000000000001
2026/09/24 23:54:12.788, 0 %, 210 MHz, 405 MHz, 2.35 W, 48, 7925 MiB, 0x0000000000000001
2026/09/24 23:54:13.795, 0 %, 210 MHz, 405 MHz, 2.38 W, 48, 7925 MiB, 0x0000000000000001
2026/09/24 23:54:14.806, 0 %, 210 MHz, 405 MHz, 2.41 W, 48, 7925 MiB, 0x0000000000000001
2026/09/24 23:54:15.817, 0 %, 210 MHz, 405 MHz, 2.42 W, 48, 7925 MiB, 0x0000000000000001
2026/09/24 23:54:16.825, 0 %, 210 MHz, 405 MHz, 2.46 W, 48, 7925 MiB, 0x0000000000000001
2026/09/24 23:54:17.836, 0 %, 210 MHz, 405 MHz, 2.49 W, 48, 7925 MiB, 0x0000000000000001
2026/09/24 23:54:18.843, 0 %, 210 MHz, 405 MHz, 2.46 W, 48, 7925 MiB, 0x0000000000000001
2026/09/24 23:54:19.852, 0 %, 210 MHz, 405 MHz, 2.45 W, 48, 7925 MiB, 0x0000000000000001
2026/09/24 23:54:20.859, 0 %, 210 MHz, 405 MHz, 2.47 W, 48, 7925 MiB, 0x0000000000000001
2026/09/24 23:54:21.873, 0 %, 210 MHz, 405 MHz, 2.44 W, 48, 7925 MiB, 0x0000000000000001
2026/09/24 23:54:22.879, 0 %, 210 MHz, 405 MHz, 2.40 W, 48, 7925 MiB, 0x0000000000000001
2026/09/24 23:54:23.887, 0 %, 210 MHz, 405 MHz, 2.41 W, 48, 7925 MiB, 0x0000000000000001
2026/09/24 23:54:24.891, 0 %, 210 MHz, 405 MHz, 2.43 W, 48, 7925 MiB, 0x0000000000000001
2026/09/24 23:54:25.899, 0 %, 210 MHz, 405 MHz, 2.44 W, 48, 7925 MiB, 0x0000000000000001
2026/09/24 23:54:26.908, 0 %, 210 MHz, 405 MHz, 2.46 W, 48, 7925 MiB, 0x0000000000000001
2026/09/24 23:54:27.919, 0 %, 210 MHz, 405 MHz, 2.48 W, 48, 7925 MiB, 0x0000000000000001
2026/09/24 23:54:28.931, 0 %, 210 MHz, 405 MHz, 2.51 W, 48, 7925 MiB, 0x0000000000000001
2026/09/24 23:54:29.937, 0 %, 210 MHz, 405 MHz, 2.56 W, 48, 7925 MiB, 0x0000000000000001
2026/09/24 23:54:30.947, 0 %, 210 MHz, 405 MHz, 2.53 W, 48, 7925 MiB, 0x0000000000000001
2026/09/24 23:54:31.953, 0 %, 210 MHz, 405 MHz, 2.47 W, 48, 7925 MiB, 0x0000000000000001
2026/09/24 23:54:32.962, 0 %, 210 MHz, 405 MHz, 2.48 W, 48, 7925 MiB, 0x0000000000000001
2026/09/24 23:54:33.966, 0 %, 210 MHz, 405 MHz, 2.49 W, 48, 7925 MiB, 0x0000000000000001
2026/09/24 23:54:34.971, 0 %, 210 MHz, 405 MHz, 2.51 W, 48, 7925 MiB, 0x0000000000000001
2026/09/24 23:54:35.981, 0 %, 210 MHz, 405 MHz, 2.50 W, 48, 7925 MiB, 0x0000000000000001
2026/09/24 23:54:36.992, 0 %, 210 MHz, 405 MHz, 2.49 W, 48, 7925 MiB, 0x0000000000000001
2026/09/24 23:54:38.001, 0 %, 210 MHz, 405 MHz, 2.49 W, 48, 7925 MiB, 0x0000000000000001
2026/09/24 23:54:39.009, 0 %, 210 MHz, 405 MHz, 2.50 W, 48, 7925 MiB, 0x0000000000000001
2026/09/24 23:54:40.018, 0 %, 210 MHz, 405 MHz, 2.52 W, 48, 7925 MiB, 0x0000000000000001
2026/09/24 23:54:41.031, 0 %, 210 MHz, 405 MHz, 2.56 W, 48, 7925 MiB, 0x0000000000000001
2026/09/24 23:54:42.041, 0 %, 210 MHz, 405 MHz, 2.54 W, 48, 7925 MiB, 0x0000000000000001
2026/09/24 23:54:43.052, 0 %, 210 MHz, 405 MHz, 2.49 W, 48, 7925 MiB, 0x0000000000000001
2026/09/24 23:54:44.059, 0 %, 210 MHz, 405 MHz, 2.50 W, 47, 7925 MiB, 0x0000000000000001
2026/09/24 23:54:45.069, 0 %, 210 MHz, 405 MHz, 2.51 W, 47, 7925 MiB, 0x0000000000000001
2026/09/24 23:54:46.074, 0 %, 210 MHz, 405 MHz, 2.50 W, 47, 7925 MiB, 0x0000000000000001
2026/09/24 23:54:47.079, 93 %, 210 MHz, 405 MHz, 2.64 W, 48, 7925 MiB, 0x0000000000000001
2026/09/24 23:54:48.091, 100 %, 2580 MHz, 8001 MHz, 32.87 W, 52, 7925 MiB, 0x0000000000000000
2026/09/24 23:54:49.102, 100 %, 2565 MHz, 8001 MHz, 42.59 W, 52, 7925 MiB, 0x0000000000000000
2026/09/24 23:54:50.113, 100 %, 2565 MHz, 8001 MHz, 44.02 W, 52, 7925 MiB, 0x0000000000000000
2026/09/24 23:54:51.119, 100 %, 2565 MHz, 8001 MHz, 40.94 W, 53, 7925 MiB, 0x0000000000000000
2026/09/24 23:54:52.128, 100 %, 2565 MHz, 8001 MHz, 42.52 W, 53, 7925 MiB, 0x0000000000000000
2026/09/24 23:54:53.136, 99 %, 2565 MHz, 8001 MHz, 41.06 W, 53, 7925 MiB, 0x0000000000000000
2026/09/24 23:54:54.139, 100 %, 2565 MHz, 8001 MHz, 41.77 W, 54, 7925 MiB, 0x0000000000000000
2026/09/24 23:54:55.142, 100 %, 2565 MHz, 8001 MHz, 43.91 W, 54, 7925 MiB, 0x0000000000000000
2026/09/24 23:54:56.145, 100 %, 2565 MHz, 8001 MHz, 43.74 W, 54, 7925 MiB, 0x0000000000000000
2026/09/24 23:54:57.155, 100 %, 2565 MHz, 8001 MHz, 42.74 W, 55, 7925 MiB, 0x0000000000000000
2026/09/24 23:54:58.167, 100 %, 2565 MHz, 8001 MHz, 42.69 W, 55, 7925 MiB, 0x0000000000000000
2026/09/24 23:54:59.180, 100 %, 2565 MHz, 8001 MHz, 40.75 W, 54, 7925 MiB, 0x0000000000000000
2026/09/24 23:55:00.182, 100 %, 2565 MHz, 8001 MHz, 41.07 W, 54, 7925 MiB, 0x0000000000000000
2026/09/24 23:55:01.183, 100 %, 2565 MHz, 8001 MHz, 37.64 W, 54, 7925 MiB, 0x0000000000000000
2026/09/24 23:55:02.196, 100 %, 2565 MHz, 8001 MHz, 43.20 W, 56, 7925 MiB, 0x0000000000000000
2026/09/24 23:55:03.203, 100 %, 2565 MHz, 8001 MHz, 46.63 W, 56, 7925 MiB, 0x0000000000000000
2026/09/24 23:55:04.207, 100 %, 2565 MHz, 8001 MHz, 46.95 W, 56, 7925 MiB, 0x0000000000000000
2026/09/24 23:55:05.215, 100 %, 2565 MHz, 8001 MHz, 42.30 W, 56, 7925 MiB, 0x0000000000000000
2026/09/24 23:55:06.220, 100 %, 2565 MHz, 8001 MHz, 41.51 W, 57, 7925 MiB, 0x0000000000000000
2026/09/24 23:55:07.227, 100 %, 2565 MHz, 8001 MHz, 41.17 W, 57, 7925 MiB, 0x0000000000000000
2026/09/24 23:55:08.233, 99 %, 2565 MHz, 8001 MHz, 43.29 W, 55, 7925 MiB, 0x0000000000000000
2026/09/24 23:55:09.239, 100 %, 2565 MHz, 8001 MHz, 45.51 W, 56, 7925 MiB, 0x0000000000000000
2026/09/24 23:55:10.244, 100 %, 2565 MHz, 8001 MHz, 49.26 W, 58, 7925 MiB, 0x0000000000000000
2026/09/24 23:55:11.255, 100 %, 2565 MHz, 8001 MHz, 49.66 W, 58, 7925 MiB, 0x0000000000000000
2026/09/24 23:55:12.266, 100 %, 2565 MHz, 8001 MHz, 44.66 W, 58, 7925 MiB, 0x0000000000000000
2026/09/24 23:55:13.273, 100 %, 2565 MHz, 8001 MHz, 32.62 W, 56, 7925 MiB, 0x0000000000000000
2026/09/24 23:55:14.279, 100 %, 2565 MHz, 8001 MHz, 50.06 W, 58, 7925 MiB, 0x0000000000000000
2026/09/24 23:55:15.285, 100 %, 2565 MHz, 8001 MHz, 42.91 W, 59, 7925 MiB, 0x0000000000000000
2026/09/24 23:55:16.291, 99 %, 2565 MHz, 8001 MHz, 41.03 W, 57, 7925 MiB, 0x0000000000000000
2026/09/24 23:55:17.302, 100 %, 2565 MHz, 8001 MHz, 50.15 W, 59, 7925 MiB, 0x0000000000000000
2026/09/24 23:55:18.315, 100 %, 2565 MHz, 8001 MHz, 51.95 W, 59, 7925 MiB, 0x0000000000000000
2026/09/24 23:55:19.322, 100 %, 2565 MHz, 8001 MHz, 35.49 W, 58, 7925 MiB, 0x0000000000000000
2026/09/24 23:55:20.328, 100 %, 2565 MHz, 8001 MHz, 48.44 W, 59, 7925 MiB, 0x0000000000000000
2026/09/24 23:55:21.331, 100 %, 2565 MHz, 8001 MHz, 52.04 W, 60, 7925 MiB, 0x0000000000000000
2026/09/24 23:55:22.338, 99 %, 2565 MHz, 8001 MHz, 44.04 W, 57, 7925 MiB, 0x0000000000000000
2026/09/24 23:55:23.351, 100 %, 2565 MHz, 8001 MHz, 51.52 W, 60, 7925 MiB, 0x0000000000000000
2026/09/24 23:55:24.357, 100 %, 2565 MHz, 8001 MHz, 52.90 W, 60, 7925 MiB, 0x0000000000000000
2026/09/24 23:55:25.368, 100 %, 2565 MHz, 8001 MHz, 31.10 W, 58, 7925 MiB, 0x0000000000000000
2026/09/24 23:55:26.379, 100 %, 2565 MHz, 8001 MHz, 51.59 W, 60, 7925 MiB, 0x0000000000000000
2026/09/24 23:55:27.387, 100 %, 2565 MHz, 8001 MHz, 39.19 W, 60, 7925 MiB, 0x0000000000000000
2026/09/24 23:55:28.399, 100 %, 2565 MHz, 8001 MHz, 37.58 W, 59, 7925 MiB, 0x0000000000000000
2026/09/24 23:55:29.405, 100 %, 2565 MHz, 8001 MHz, 51.68 W, 61, 7925 MiB, 0x0000000000000000
2026/09/24 23:55:30.419, 100 %, 2565 MHz, 8001 MHz, 29.71 W, 58, 7925 MiB, 0x0000000000000000
2026/09/24 23:55:31.427, 100 %, 2565 MHz, 8001 MHz, 52.81 W, 61, 7925 MiB, 0x0000000000000000
2026/09/24 23:55:32.435, 100 %, 2565 MHz, 8001 MHz, 35.97 W, 60, 7925 MiB, 0x0000000000000000
2026/09/24 23:55:33.439, 100 %, 2565 MHz, 8001 MHz, 53.28 W, 61, 7925 MiB, 0x0000000000000000
2026/09/24 23:55:34.449, 100 %, 2565 MHz, 8001 MHz, 41.49 W, 62, 7925 MiB, 0x0000000000000000
2026/09/24 23:55:35.452, 100 %, 2565 MHz, 8001 MHz, 49.54 W, 60, 7925 MiB, 0x0000000000000000
2026/09/24 23:55:36.459, 100 %, 2565 MHz, 8001 MHz, 54.22 W, 61, 7925 MiB, 0x0000000000000000
2026/09/24 23:55:37.462, 100 %, 2565 MHz, 8001 MHz, 36.41 W, 59, 7925 MiB, 0x0000000000000000
2026/09/24 23:55:38.473, 100 %, 2565 MHz, 8001 MHz, 53.52 W, 62, 7925 MiB, 0x0000000000000000
2026/09/24 23:55:39.484, 100 %, 2565 MHz, 8001 MHz, 42.46 W, 60, 7925 MiB, 0x0000000000000000
2026/09/24 23:55:40.492, 100 %, 2565 MHz, 8001 MHz, 53.83 W, 62, 7925 MiB, 0x0000000000000000
2026/09/24 23:55:41.498, 100 %, 2565 MHz, 8001 MHz, 28.79 W, 60, 7925 MiB, 0x0000000000000000
2026/09/24 23:55:42.506, 100 %, 2565 MHz, 8001 MHz, 49.66 W, 62, 7925 MiB, 0x0000000000000000
2026/09/24 23:55:43.512, 99 %, 2565 MHz, 8001 MHz, 37.14 W, 60, 7925 MiB, 0x0000000000000000
2026/09/24 23:55:44.520, 100 %, 2565 MHz, 8001 MHz, 51.84 W, 62, 7925 MiB, 0x0000000000000000
2026/09/24 23:55:45.530, 99 %, 2565 MHz, 8001 MHz, 39.50 W, 62, 7925 MiB, 0x0000000000000000
2026/09/24 23:55:46.537, 100 %, 2565 MHz, 8001 MHz, 53.24 W, 63, 7925 MiB, 0x0000000000000000
2026/09/24 23:55:47.546, 99 %, 2565 MHz, 8001 MHz, 31.35 W, 60, 7925 MiB, 0x0000000000000000
2026/09/24 23:55:48.555, 100 %, 2565 MHz, 8001 MHz, 53.64 W, 63, 7925 MiB, 0x0000000000000000
2026/09/24 23:55:49.561, 100 %, 2565 MHz, 8001 MHz, 29.17 W, 60, 7925 MiB, 0x0000000000000000
2026/09/24 23:55:50.575, 100 %, 2565 MHz, 8001 MHz, 53.88 W, 63, 7925 MiB, 0x0000000000000000
2026/09/24 23:55:51.582, 100 %, 2565 MHz, 8001 MHz, 54.58 W, 63, 7925 MiB, 0x0000000000000000
2026/09/24 23:55:52.592, 100 %, 2565 MHz, 8001 MHz, 53.57 W, 64, 7925 MiB, 0x0000000000000000
2026/09/24 23:55:53.607, 100 %, 2565 MHz, 8001 MHz, 43.86 W, 63, 7925 MiB, 0x0000000000000000
2026/09/24 23:55:54.616, 100 %, 2565 MHz, 8001 MHz, 55.00 W, 64, 7925 MiB, 0x0000000000000000
2026/09/24 23:55:55.623, 100 %, 2565 MHz, 8001 MHz, 39.53 W, 63, 7925 MiB, 0x0000000000000000
2026/09/24 23:55:56.636, 100 %, 2565 MHz, 8001 MHz, 56.33 W, 64, 7925 MiB, 0x0000000000000000
2026/09/24 23:55:57.641, 100 %, 2565 MHz, 8001 MHz, 55.60 W, 63, 7925 MiB, 0x0000000000000000
2026/09/24 23:55:58.649, 100 %, 2565 MHz, 8001 MHz, 56.76 W, 64, 7925 MiB, 0x0000000000000000
2026/09/24 23:55:59.656, 100 %, 2565 MHz, 8001 MHz, 29.20 W, 61, 7925 MiB, 0x0000000000000000
2026/09/24 23:56:00.669, 100 %, 2565 MHz, 8001 MHz, 56.78 W, 64, 7925 MiB, 0x0000000000000000
2026/09/24 23:56:01.672, 100 %, 2565 MHz, 8001 MHz, 31.50 W, 62, 7925 MiB, 0x0000000000000000
2026/09/24 23:56:02.685, 100 %, 2565 MHz, 8001 MHz, 55.82 W, 64, 7925 MiB, 0x0000000000000000
2026/09/24 23:56:03.692, 100 %, 2565 MHz, 8001 MHz, 32.68 W, 62, 7925 MiB, 0x0000000000000000
2026/09/24 23:56:04.700, 100 %, 2565 MHz, 8001 MHz, 55.89 W, 64, 7925 MiB, 0x0000000000000000
2026/09/24 23:56:05.702, 100 %, 2565 MHz, 8001 MHz, 55.08 W, 63, 7925 MiB, 0x0000000000000000
2026/09/24 23:56:06.712, 100 %, 2565 MHz, 8001 MHz, 35.51 W, 64, 7925 MiB, 0x0000000000000000
2026/09/24 23:56:07.718, 100 %, 2565 MHz, 8001 MHz, 55.50 W, 65, 7925 MiB, 0x0000000000000000
2026/09/24 23:56:08.727, 100 %, 2565 MHz, 8001 MHz, 39.24 W, 62, 7925 MiB, 0x0000000000000000
2026/09/24 23:56:09.736, 100 %, 2565 MHz, 8001 MHz, 48.85 W, 65, 7925 MiB, 0x0000000000000000
2026/09/24 23:56:10.746, 100 %, 2565 MHz, 8001 MHz, 33.36 W, 63, 7925 MiB, 0x0000000000000000
2026/09/24 23:56:11.751, 100 %, 2565 MHz, 8001 MHz, 40.57 W, 65, 7925 MiB, 0x0000000000000000
2026/09/24 23:56:12.757, 100 %, 2565 MHz, 8001 MHz, 56.33 W, 65, 7925 MiB, 0x0000000000000000
2026/09/24 23:56:13.771, 100 %, 2565 MHz, 8001 MHz, 33.09 W, 65, 7925 MiB, 0x0000000000000000
2026/09/24 23:56:14.777, 100 %, 2565 MHz, 8001 MHz, 55.36 W, 66, 7925 MiB, 0x0000000000000000
2026/09/24 23:56:15.784, 100 %, 2565 MHz, 8001 MHz, 29.64 W, 63, 7925 MiB, 0x0000000000000000
2026/09/24 23:56:16.798, 100 %, 2565 MHz, 8001 MHz, 55.65 W, 66, 7925 MiB, 0x0000000000000000
2026/09/24 23:56:17.808, 100 %, 2565 MHz, 8001 MHz, 53.15 W, 64, 7925 MiB, 0x0000000000000000
2026/09/24 23:56:18.813, 100 %, 2565 MHz, 8001 MHz, 35.69 W, 66, 7925 MiB, 0x0000000000000000
2026/09/24 23:56:19.825, 100 %, 2565 MHz, 8001 MHz, 56.78 W, 66, 7925 MiB, 0x0000000000000000
2026/09/24 23:56:20.833, 100 %, 2565 MHz, 8001 MHz, 29.14 W, 63, 7925 MiB, 0x0000000000000000
2026/09/24 23:56:21.843, 100 %, 2565 MHz, 8001 MHz, 55.73 W, 66, 7925 MiB, 0x0000000000000000
2026/09/24 23:56:22.846, 100 %, 2565 MHz, 8001 MHz, 35.27 W, 64, 7925 MiB, 0x0000000000000000
2026/09/24 23:56:23.853, 100 %, 2565 MHz, 8001 MHz, 36.22 W, 66, 7925 MiB, 0x0000000000000000
2026/09/24 23:56:24.868, 100 %, 2565 MHz, 8001 MHz, 56.59 W, 66, 7925 MiB, 0x0000000000000000
2026/09/24 23:56:25.873, 100 %, 2565 MHz, 8001 MHz, 31.02 W, 64, 7925 MiB, 0x0000000000000000
2026/09/24 23:56:26.877, 100 %, 2565 MHz, 8001 MHz, 47.15 W, 66, 7925 MiB, 0x0000000000000000
2026/09/24 23:56:27.884, 100 %, 2565 MHz, 8001 MHz, 52.98 W, 65, 7925 MiB, 0x0000000000000000
2026/09/24 23:56:28.897, 100 %, 2565 MHz, 8001 MHz, 33.82 W, 66, 7925 MiB, 0x0000000000000000
2026/09/24 23:56:29.908, 100 %, 2565 MHz, 8001 MHz, 56.93 W, 67, 7925 MiB, 0x0000000000000000
2026/09/24 23:56:30.920, 100 %, 2565 MHz, 8001 MHz, 29.09 W, 64, 7925 MiB, 0x0000000000000000
2026/09/24 23:56:31.930, 100 %, 2565 MHz, 8001 MHz, 57.28 W, 67, 7925 MiB, 0x0000000000000000
2026/09/24 23:56:32.938, 100 %, 2565 MHz, 8001 MHz, 57.56 W, 67, 7925 MiB, 0x0000000000000000
2026/09/24 23:56:33.946, 100 %, 2565 MHz, 8001 MHz, 29.79 W, 64, 7925 MiB, 0x0000000000000000
2026/09/24 23:56:34.950, 100 %, 2565 MHz, 8001 MHz, 58.99 W, 67, 7925 MiB, 0x0000000000000000
2026/09/24 23:56:35.960, 100 %, 2565 MHz, 8001 MHz, 46.83 W, 65, 7925 MiB, 0x0000000000000000
2026/09/24 23:56:36.969, 100 %, 2565 MHz, 8001 MHz, 52.87 W, 67, 7925 MiB, 0x0000000000000000
2026/09/24 23:56:37.979, 100 %, 2565 MHz, 8001 MHz, 56.61 W, 67, 7925 MiB, 0x0000000000000000
2026/09/24 23:56:38.983, 100 %, 2565 MHz, 8001 MHz, 35.23 W, 64, 7925 MiB, 0x0000000000000000
2026/09/24 23:56:39.989, 100 %, 2565 MHz, 8001 MHz, 57.33 W, 68, 7925 MiB, 0x0000000000000000
2026/09/24 23:56:40.996, 100 %, 2565 MHz, 8001 MHz, 56.76 W, 67, 7925 MiB, 0x0000000000000000
2026/09/24 23:56:42.002, 100 %, 2565 MHz, 8001 MHz, 29.79 W, 65, 7925 MiB, 0x0000000000000000
2026/09/24 23:56:43.013, 100 %, 2565 MHz, 8001 MHz, 61.56 W, 67, 7925 MiB, 0x0000000000000000
2026/09/24 23:56:44.023, 100 %, 2565 MHz, 8001 MHz, 57.30 W, 66, 7925 MiB, 0x0000000000000000
2026/09/24 23:56:45.028, 100 %, 2565 MHz, 8001 MHz, 30.82 W, 67, 7925 MiB, 0x0000000000000000
2026/09/24 23:56:46.036, 99 %, 2565 MHz, 8001 MHz, 48.08 W, 65, 7925 MiB, 0x0000000000000000
2026/09/24 23:56:47.043, 100 %, 2565 MHz, 8001 MHz, 45.11 W, 67, 7925 MiB, 0x0000000000000000
2026/09/24 23:56:48.051, 99 %, 2565 MHz, 8001 MHz, 46.21 W, 67, 7925 MiB, 0x0000000000000000
2026/09/24 23:56:49.061, 99 %, 2565 MHz, 8001 MHz, 45.78 W, 66, 7925 MiB, 0x0000000000000000
2026/09/24 23:56:50.067, 99 %, 2565 MHz, 8001 MHz, 48.01 W, 66, 7925 MiB, 0x0000000000000000
2026/09/24 23:56:51.078, 98 %, 2565 MHz, 8001 MHz, 49.07 W, 66, 7925 MiB, 0x0000000000000000
2026/09/24 23:56:52.087, 100 %, 2550 MHz, 8001 MHz, 47.07 W, 66, 7925 MiB, 0x0000000000000000
2026/09/24 23:56:53.099, 100 %, 2550 MHz, 8001 MHz, 43.44 W, 68, 7925 MiB, 0x0000000000000000
2026/09/24 23:56:54.105, 99 %, 2550 MHz, 8001 MHz, 45.85 W, 67, 7925 MiB, 0x0000000000000000
2026/09/24 23:56:55.111, 99 %, 2550 MHz, 8001 MHz, 47.12 W, 66, 7925 MiB, 0x0000000000000000
2026/09/24 23:56:56.117, 99 %, 2550 MHz, 8001 MHz, 47.42 W, 66, 7925 MiB, 0x0000000000000000
2026/09/24 23:56:57.124, 100 %, 2550 MHz, 8001 MHz, 47.17 W, 66, 7925 MiB, 0x0000000000000000
2026/09/24 23:56:58.136, 100 %, 2550 MHz, 8001 MHz, 47.04 W, 67, 7925 MiB, 0x0000000000000000
2026/09/24 23:56:59.146, 100 %, 2550 MHz, 8001 MHz, 45.10 W, 68, 7925 MiB, 0x0000000000000000
2026/09/24 23:57:00.157, 99 %, 2550 MHz, 8001 MHz, 45.94 W, 69, 7925 MiB, 0x0000000000000000
2026/09/24 23:57:01.163, 98 %, 2550 MHz, 8001 MHz, 45.97 W, 67, 7925 MiB, 0x0000000000000000
2026/09/24 23:57:02.169, 98 %, 2550 MHz, 8001 MHz, 47.77 W, 67, 7925 MiB, 0x0000000000000000
2026/09/24 23:57:03.181, 99 %, 2550 MHz, 8001 MHz, 44.65 W, 66, 7925 MiB, 0x0000000000000000
2026/09/24 23:57:04.190, 100 %, 2550 MHz, 8001 MHz, 43.55 W, 66, 7925 MiB, 0x0000000000000000
2026/09/24 23:57:05.200, 100 %, 2550 MHz, 8001 MHz, 46.92 W, 67, 7925 MiB, 0x0000000000000000
2026/09/24 23:57:06.202, 0 %, 2550 MHz, 8001 MHz, 23.74 W, 64, 7925 MiB, 0x0000000000000000
2026/09/24 23:57:07.209, 0 %, 2550 MHz, 8001 MHz, 23.73 W, 64, 7925 MiB, 0x0000000000000000
